product_a,product_a_label,product_b,product_b_label,similarity,shared_attributes,shared_attribute_nodes
PRODUCT:5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,PRODUCT:5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,PRODUCT:5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5288,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,PRODUCT:5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5456,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,PRODUCT:5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5076,POTE PLASTICO BLANCO 250GR CON TAPA,PRODUCT:5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,PRODUCT:5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,PRODUCT:5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5059,POTE PLASTICO PEAD BLANCO 1KG CON TAPA N°97,PRODUCT:5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PEAD
PRODUCT:5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,PRODUCT:5288,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,PRODUCT:5287,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5015,POTE PLASTICO 1KG B110 BLANCO C/TAPA,PRODUCT:5076,POTE PLASTICO BLANCO 250GR CON TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,PRODUCT:5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,PRODUCT:5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,0.4982,3,COLOR:BLANCO|TYPE:POTE|MATERIAL:PLASTICO
PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.498,4,TYPE:GOTERO|SUBTYPE:CHUPON|ACCESSORY:CHUPON|MATERIAL:VIDRIO
