product,product_label,rank,similar,similar_label,similarity,shared_attributes
PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,8.0,PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,9.0,PRODUCT:5150,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,10.0,PRODUCT:5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,1.0,PRODUCT:5150,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,1.0,5
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,2.0,PRODUCT:5116,FRASCO VIDRIO TRANSPARENTE TUBULAR 15ML CON TAPA BAQUELITA N18,0.8417,5
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,3.0,PRODUCT:5378,FRASCO VIDRIO AMBAR 15ML B18 TAPA ESPRAY,0.6655,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,4.0,PRODUCT:5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,0.6655,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,5.0,PRODUCT:5144,FRASCO VIDRIO VERDE 15ML C/TAPA Y TAPON N18,0.6655,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,6.0,PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,7.0,PRODUCT:5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,8.0,PRODUCT:5149,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,0.6625,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,9.0,PRODUCT:5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,10.0,PRODUCT:5248,FRASCO VIDRIO TRANSPARENTE 100ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,1.0,PRODUCT:5348,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,0.6,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,2.0,PRODUCT:5016,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,0.6,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,3.0,PRODUCT:5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,0.6,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,4.0,PRODUCT:5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,0.5966,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,5.0,PRODUCT:5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,0.5966,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,6.0,PRODUCT:5259,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S/20.0,0.5966,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,7.0,PRODUCT:5534,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.,0.5127,3
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,8.0,PRODUCT:5515,FIOLA DE VIDRIO 250ML,0.5027,2
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,9.0,PRODUCT:5086,VASO PRECIPITADO DE VIDRIO FORMA ALTA 250 ML (BEAKER),0.5027,2
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,10.0,PRODUCT:5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,0.5027,2
PRODUCT:5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),1.0,PRODUCT:5103,TUBO DE ENSAYO DE VIDRIO 12*75MM (PAQ 250UND),1.0,2
PRODUCT:5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),2.0,PRODUCT:5128,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,0.6715,2
PRODUCT:5306,AZUL METILENO 500ML,1.0,PRODUCT:5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,0.5027,2
PRODUCT:5308,TUVO CONICO TAPA AZUL 50ML C/FALDON,1.0,PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,0.4109,2
PRODUCT:5308,TUVO CONICO TAPA AZUL 50ML C/FALDON,2.0,PRODUCT:5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,0.3333,2
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,1.0,PRODUCT:5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,0.8313,5
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,2.0,PRODUCT:5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,0.6714,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,3.0,PRODUCT:5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,0.6714,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,4.0,PRODUCT:5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,0.6655,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,5.0,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.5693,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,6.0,PRODUCT:5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,0.5693,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,7.0,PRODUCT:5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,0.5669,4
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,8.0,PRODUCT:5174,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,0.5018,3
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,9.0,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4973,3
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,10.0,PRODUCT:5449,FRASCO VIDRIO TRANSPARENTE ALIMENTO 250ML T/63,0.4312,3
PRODUCT:5311,PROBETA PLASTICO 1L,1.0,PRODUCT:5069,PISETA 1LT,0.6606,2
PRODUCT:5311,PROBETA PLASTICO 1L,2.0,PRODUCT:5424,GRADILLA CUBIERTA DE PLASTICO 3*4,0.657,2
PRODUCT:5311,PROBETA PLASTICO 1L,3.0,PRODUCT:5439,GRADILLA DE PLASTICO 60 TUBOS  DE 10 Y/O 15ML,0.4892,2
PRODUCT:5311,PROBETA PLASTICO 1L,4.0,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.4073,2
PRODUCT:5311,PROBETA PLASTICO 1L,5.0,PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,0.397,2
PRODUCT:5311,PROBETA PLASTICO 1L,6.0,PRODUCT:5199,TALQUERA PLASTICO 70GR C/TAPA Y REJILLA,0.3957,2
PRODUCT:5311,PROBETA PLASTICO 1L,7.0,PRODUCT:5256,TALQUERA PLASTICO 140GR C/TAPA Y REJILLA,0.3957,2
PRODUCT:5311,PROBETA PLASTICO 1L,8.0,PRODUCT:5383,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,0.3939,2
PRODUCT:5311,PROBETA PLASTICO 1L,9.0,PRODUCT:5094,PROBETA DE PLASTICO GRADUADA 100 ML,0.3939,2
PRODUCT:5311,PROBETA PLASTICO 1L,10.0,PRODUCT:5095,PROBETA DE PLASTICO GRADUADA 250 ML,0.3939,2
PRODUCT:5312,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,1.0,PRODUCT:5245,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA BAQUELITA N24 Y LAINA SILICONA,0.4002,4
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,1.0,PRODUCT:5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,0.813,4
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,2.0,PRODUCT:5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,0.813,4
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,3.0,PRODUCT:5554,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,0.6739,4
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,4.0,PRODUCT:5297,PET COLORES CILINDRICO 120ML TAPA PRESS N20,0.6673,4
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,5.0,PRODUCT:5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,0.4365,3
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,6.0,PRODUCT:5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,0.4365,3
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,7.0,PRODUCT:5125,FRASCO PET TRANSPARENTE 120ML CON TAPA ESPRAY N28,0.4365,3
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,8.0,PRODUCT:5217,FRASCO PET TRANSPARENTE 120ML TAPA Y TAPON B28,0.4365,3
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,9.0,PRODUCT:5218,FRASCO PET TRANSPARENTE ALTO 120ML C/TAPA Y TAPON N28,0.4365,3
PRODUCT:5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,10.0,PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,0.4299,3
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,1.0,PRODUCT:5511,POTE PET TRANSPARENTE 750ML C/TAPA,0.5957,3
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,2.0,PRODUCT:5257,POTE PET TRANSPARENTE 250GR C/TAPA ROSCA,0.5,3
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,3.0,PRODUCT:5457,POTE PLASTICO TIPO PROTEINA NEGRO 1KG C/TAPA,0.3321,2
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,4.0,PRODUCT:5456,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,0.3321,2
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,5.0,PRODUCT:5368,POTE VIDRIO TRANSPARENTE 315ML C/TAPA 63,0.3298,2
PRODUCT:5314,POTE PET TRANSPARENTE 1KG C/TAPA,6.0,PRODUCT:5360,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,0.3298,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,1.0,PRODUCT:5053,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA PLASTICO ROSCA,0.5165,3
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,2.0,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.496,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,3.0,PRODUCT:5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,0.4,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,4.0,PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,0.397,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,5.0,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.397,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,6.0,PRODUCT:5533,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.,0.3418,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,7.0,PRODUCT:5008,FRASCO VIDRIO AMBAR IMPORTADO 125ML TAPA ESPRAY BAJA,0.3418,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,8.0,PRODUCT:5482,FRASCO VIDRIO 85ML T/43 C/TAPA PLASTICO N43 BLANCO,0.3321,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,9.0,PRODUCT:5039,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,0.3321,2
PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,10.0,PRODUCT:5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,0.3321,2
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,1.0,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,1.0,6
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,2.0,PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,1.0,6
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,3.0,PRODUCT:5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,0.7165,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,4.0,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,5.0,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,6.0,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,7.0,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,8.0,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,9.0,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,10.0,PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,0.7117,5
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,1.0,PRODUCT:5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,0.6643,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,2.0,PRODUCT:5468,FRASCO VIDRIO AZUL 30ML B/18 TAPA MINIGEL,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,3.0,PRODUCT:5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,4.0,PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,5.0,PRODUCT:5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,6.0,PRODUCT:5585,FRASCO VIDRIO AZUL 30ML B/18 TAPA ESPRAY,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,7.0,PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,8.0,PRODUCT:5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,9.0,PRODUCT:5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,0.4017,2
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,10.0,PRODUCT:5208,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,0.4017,2
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,1.0,PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,1.0,5
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,2.0,PRODUCT:5564,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,0.8313,5
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,3.0,PRODUCT:5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,0.8313,5
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,4.0,PRODUCT:5120,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,0.5693,4
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,5.0,PRODUCT:5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,0.4956,3
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,6.0,PRODUCT:5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,0.4956,3
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,7.0,PRODUCT:5601,FRASCO PET AMBAR 60ML CON TAPA MINIGATILLO B28,0.4312,3
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,8.0,PRODUCT:5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,0.4312,3
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,9.0,PRODUCT:5216,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,0.4312,3
PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,10.0,PRODUCT:5070,FRASCO PET TRANSPARENTE 60ML CON TAPA Y TAPON N°28,0.4312,3
PRODUCT:5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,1.0,PRODUCT:5101,POTE VIDRIO AMBAR IMPORTADO 250GR B45 C/TAPA,0.5794,4
PRODUCT:5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,2.0,PRODUCT:5123,POTE VIDRIO AMBAR IMPORTADO 1KG C/TAPA,0.4361,3
PRODUCT:5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,3.0,PRODUCT:5124,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,0.4361,3
PRODUCT:5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,4.0,PRODUCT:5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,0.3815,3
PRODUCT:5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,5.0,PRODUCT:5597,POTE DE VIDRIO RECTO TRANPARENTE C/ TAPA METALIZADA 458ML,0.331,2
PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,1.0,PRODUCT:5229,BOMBA ATOMIZADORA ACANALADO 20 410 BLANCO,0.6619,2
PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,2.0,PRODUCT:5235,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,0.4987,2
PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,3.0,PRODUCT:5007,TAPA DISPENSADORA BLANCO B28MM,0.4082,2
PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,4.0,PRODUCT:5285,SOLO MINI TRIGGER BLANCO B28,0.4017,2
PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,5.0,PRODUCT:5613,SOLO TRIGGER MINI GATILLO BLANCO B24,0.3339,2
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,1.0,PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.8366,5
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,2.0,PRODUCT:5248,FRASCO VIDRIO TRANSPARENTE 100ML C/TAPA Y TAPON B18,0.8313,5
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,3.0,PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,0.7112,5
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,4.0,PRODUCT:5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,0.7112,5
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,5.0,PRODUCT:5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,0.5693,4
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,6.0,PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,0.5669,4
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,7.0,PRODUCT:5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,0.5669,4
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,8.0,PRODUCT:5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,0.5669,4
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,9.0,PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,0.5669,4
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,10.0,PRODUCT:5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,0.5669,4
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,1.0,PRODUCT:5439,GRADILLA DE PLASTICO 60 TUBOS  DE 10 Y/O 15ML,0.4172,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,2.0,PRODUCT:5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,0.4,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,3.0,PRODUCT:5490,VASO GRADUADO DE PLASTICO 500ML,0.4,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,4.0,PRODUCT:5081,GOTERO PLASTICO 15ML NATURAL S/P C/TAPA,0.3412,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,5.0,PRODUCT:5383,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,0.3358,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,6.0,PRODUCT:5094,PROBETA DE PLASTICO GRADUADA 100 ML,0.3358,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,7.0,PRODUCT:5095,PROBETA DE PLASTICO GRADUADA 250 ML,0.3358,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,8.0,PRODUCT:5093,PROBETA DE PLASTICO GRADUADA 50 ML,0.3358,2
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,9.0,PRODUCT:5092,PROBETA DE PLASTICO GRADUADA 10 ML,0.3358,2
PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,1.0,PRODUCT:5048,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,0.4956,3
PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,2.0,PRODUCT:5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,0.4956,3
PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,3.0,PRODUCT:5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,0.4956,3
PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,4.0,PRODUCT:5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,0.4956,3
PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,5.0,PRODUCT:5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,0.4956,3
