product_id,product_name,supplier,supplier_norm,supplier_options,effective_unit_cost,reference_unit_cost,edge_weight,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase,is_negative_edge,scenario_type
5383,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,15.0,11.957,3.043,-3.043,-0.254495,3,1250,1,2026-03-30,False,at_or_above_reference
5384,VASO DE VIDRIO BORO GRADUADO 10ML,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,1.4,1.4,0.0,0.0,0.0,40,1697,1,2025-09-05,False,at_or_above_reference
5385,VASO GRADUADO DE POLIPROPILENO 100ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,1.5,1.55765,-0.05765,0.05765,0.037011,1,1250,1,2025-11-24,True,historical_saving
5385,VASO GRADUADO DE POLIPROPILENO 100ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,2,1.55,1.55765,-0.00765,0.00765,0.004911,25,66,5,2026-04-15,True,historical_saving
5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,2,1.862,4.4636665,-2.601667,2.601667,0.582854,20,66,3,2025-10-02,True,historical_saving
5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,RIVERA BAILON CIRO FELIX,RIVERA BAILON CIRO FELIX,2,7.0,4.4636665,2.536333,-2.536333,-0.568217,3,62,1,2025-09-12,False,at_or_above_reference
5387,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.3,1.3,0.0,0.0,0.0,30,2050,1,2025-08-23,False,at_or_above_reference
5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,1.5,1.5,0.0,0.0,0.0,100,4424,1,2026-01-13,False,at_or_above_reference
5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.5,1.5,0.0,0.0,0.0,30,2050,1,2025-08-23,False,at_or_above_reference
5389,PROBADOR VIDRIO 1ML TAPON PLUMILLA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.25,0.25,0.0,0.0,0.0,100,2050,2,2026-04-10,False,at_or_above_reference
5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.7,0.7,0.0,0.0,0.0,25,2050,1,2025-08-23,False,at_or_above_reference
5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,0.7,0.7,0.0,0.0,0.0,100,2050,2,2026-03-25,False,at_or_above_reference
5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,2,0.7,0.7,0.0,0.0,0.0,100,3650,1,2025-10-01,False,at_or_above_reference
5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.7,0.7,0.0,0.0,0.0,25,2050,1,2025-08-23,False,at_or_above_reference
5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.0,1.0,0.0,0.0,0.0,105,2050,2,2026-03-04,False,at_or_above_reference
5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.0,1.0,0.0,0.0,0.0,25,2050,1,2025-08-23,False,at_or_above_reference
5395,GOTERO PET TRANSPARENTE 20ML N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.1,1.1,0.0,0.0,0.0,25,2050,1,2025-08-23,False,at_or_above_reference
5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.1,1.1,0.0,0.0,0.0,25,2050,1,2025-08-23,False,at_or_above_reference
5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.4,1.4,0.0,0.0,0.0,25,2050,1,2025-08-25,False,at_or_above_reference
5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,2,1.4,1.4,0.0,0.0,0.0,50,3650,1,2025-10-07,False,at_or_above_reference
5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.5,1.5,0.0,0.0,0.0,30,2050,1,2025-08-25,False,at_or_above_reference
5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,2,1.5,1.5,0.0,0.0,0.0,100,3650,1,2025-11-02,False,at_or_above_reference
5399,BARRA AGITADORA MAGNETICA C300 30*7.5 MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,7.0,9.0,-2.0,2.0,0.222222,14,1250,3,2026-04-07,True,historical_saving
5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,1.4,1.4,0.0,0.0,0.0,800,4424,3,2026-02-13,False,at_or_above_reference
5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.4,1.4,0.0,0.0,0.0,100,2050,1,2025-08-13,False,at_or_above_reference
5401,PROBETA VIDRIO 25ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,3,5.0,7.34,-2.34,2.34,0.318801,11,1250,1,2026-02-20,True,historical_saving
5401,PROBETA VIDRIO 25ML,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,3,7.34,7.34,0.0,0.0,0.0,6,1697,1,2025-08-13,False,at_or_above_reference
5401,PROBETA VIDRIO 25ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,3,8.8,7.34,1.46,-1.46,-0.19891,4,66,1,2025-09-17,False,at_or_above_reference
5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,4.6,4.7633335,-0.163334,0.163334,0.03429,13,1250,3,2026-04-17,True,historical_saving
5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,2,4.66,4.7633335,-0.103333,0.103333,0.021693,12,1697,1,2025-08-13,True,historical_saving
5403,MATRAZ ERLENMEYER DE VIDRIO 1L,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,17.34,17.34,0.0,0.0,0.0,4,1697,2,2025-11-03,False,at_or_above_reference
5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,4.06,4.06,0.0,0.0,0.0,16,1697,1,2025-08-13,False,at_or_above_reference
5405,CALIBRADOR VERNIER DIGITAL - TECAI - 93 / PRECISSO,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,19.5,19.5,0.0,0.0,0.0,12,1697,1,2025-08-14,False,at_or_above_reference
5407,MICROPIPETA BOECO RANGO VARIABLE 100-1000UL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,90.0,90.0,0.0,0.0,0.0,1,1250,1,2025-10-15,False,at_or_above_reference
5408,FIOLA VOLUMETRICA C/PICO 100ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,7.0,7.25,-0.25,0.25,0.034483,10,1250,4,2026-04-29,True,historical_saving
5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,20.0,23.333333,-3.333333,3.333333,0.142857,5,1250,3,2026-04-17,True,historical_saving
5410,BARRA AGITADORA MAGNETICA C400 40*8 MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,12.0,12.0,0.0,0.0,0.0,4,1250,1,2025-08-27,False,at_or_above_reference
5412,PROBETA VIDRIO GRADUADA 1L,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,32.7,32.7,0.0,0.0,0.0,12,1697,1,2025-11-29,False,at_or_above_reference
5414,PET JABONERA 37GR 400ML C/TAPA DISPENSADOR B28,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.58,0.58,0.0,0.0,0.0,200,6084,1,2025-08-12,False,at_or_above_reference
5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.32,0.338333,-0.018333,0.018333,0.054186,1220,6084,3,2026-02-26,True,historical_saving
5416,TERMOMETRO DIGITAL -50 +300 CON ESPIGA DE 15CM - TP300 - PRECISSO,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,8.6,8.6,0.0,0.0,0.0,6,1697,1,2025-08-12,False,at_or_above_reference
5417,ESPATULA ASA DRIGALSKI DE VIDRIO,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,1,5.712,5.712,0.0,0.0,0.0,20,66,1,2025-09-02,False,at_or_above_reference
5418,FRASCO PERFUME 100ML C/TAPA CHUPON DORADO IMPORTADO,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,3.3,3.3,0.0,0.0,0.0,1,2050,1,2025-09-06,False,at_or_above_reference
5419,GOTERO PLASTICO BLANCO 30ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.3,0.3,0.0,0.0,0.0,200,2050,2,2026-02-24,False,at_or_above_reference
5420,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,2.3,2.3,0.0,0.0,0.0,250,4424,1,2026-01-14,False,at_or_above_reference
5420,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,2.3,2.3,0.0,0.0,0.0,28,2050,1,2025-09-03,False,at_or_above_reference
5420,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,3,2.3,2.3,0.0,0.0,0.0,50,3650,1,2025-10-27,False,at_or_above_reference
5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.0,1.0,0.0,0.0,0.0,27,2050,1,2025-09-02,False,at_or_above_reference
5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.3,1.3,0.0,0.0,0.0,27,2050,1,2025-09-02,False,at_or_above_reference
5423,PLACA PETRI DE VIDRIO 100*15,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,4.8,4.9833335000000005,-0.183334,0.183334,0.036789,70,1250,6,2026-04-13,True,historical_saving
5423,PLACA PETRI DE VIDRIO 100*15,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,2,5.0,4.9833335000000005,0.016666,-0.016666,-0.003344,20,500,1,2026-04-28,False,at_or_above_reference
5424,GRADILLA CUBIERTA DE PLASTICO 3*4,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,3,6.3232,7.5,-1.1768,1.1768,0.156907,25,66,1,2025-11-26,True,historical_saving
5424,GRADILLA CUBIERTA DE PLASTICO 3*4,BOTICA IRSA MEDICAL S.A.C.,BOTICA IRSA MEDICAL S A C,3,7.5,7.5,0.0,0.0,0.0,10,10,1,2025-10-11,False,at_or_above_reference
5424,GRADILLA CUBIERTA DE PLASTICO 3*4,RIVERA BAILON CIRO FELIX,RIVERA BAILON CIRO FELIX,3,7.5,7.5,0.0,0.0,0.0,10,62,1,2025-09-08,False,at_or_above_reference
5425,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 100GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,1,3.3,3.3,0.0,0.0,0.0,25,2350,1,2026-04-06,False,at_or_above_reference
5429,GALON DE ALCOHOL ISOPROPILICO,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,114.0,114.0,0.0,0.0,0.0,1,6084,1,2025-09-11,False,at_or_above_reference
5430,PRECINTO TERMOENCOGIBLE 166MM *500UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,38.2,38.2,0.0,0.0,0.0,1,823,1,2025-09-12,False,at_or_above_reference
5431,PRECINTO TERMOENCOGIBLE 138MM * 1000UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,61.0,61.0,0.0,0.0,0.0,1,823,1,2025-09-12,False,at_or_above_reference
5432,PRECINTO TERMOENCOGIBLE 128MM *1000UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,61.0,61.0,0.0,0.0,0.0,1,823,1,2025-09-12,False,at_or_above_reference
5433,PRECINTO TERMOENCOGIBLE 116MM*500 UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,25.1,25.1,0.0,0.0,0.0,2,823,1,2025-09-12,False,at_or_above_reference
5434,PRECINTO TERMOENCOGIBLE 97MM*1000UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,43.1,43.1,0.0,0.0,0.0,2,823,1,2025-09-12,False,at_or_above_reference
5435,PRECINTO TERMOENCOGIBLE N38*1000UND,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,32.0,32.0,0.0,0.0,0.0,2,823,1,2025-09-12,False,at_or_above_reference
5436,PAPEL LENTE 105,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,6.0,6.0,0.0,0.0,0.0,1,1250,1,2025-09-24,False,at_or_above_reference
5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,0.25,0.25,0.0,0.0,0.0,100,1250,2,2025-11-20,False,at_or_above_reference
5438,GRADILLA PLASTIFICADA 48 TUBOS NACIONAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,9.0,9.5,-0.5,0.5,0.052632,10,1250,4,2026-04-14,True,historical_saving
5439,GRADILLA DE PLASTICO 60 TUBOS  DE 10 Y/O 15ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,9.0,9.0,0.0,0.0,0.0,2,1250,1,2025-09-22,False,at_or_above_reference
5440,GRADILLA DE PLASTICA PARA 90 TUBOS DE ENSAYO 13*100,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,9.0,9.5,-0.5,0.5,0.052632,3,1250,2,2026-01-21,True,historical_saving
5441,TAPA PLASTICA GASEOSA BLANCO,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.06,0.06,0.0,0.0,0.0,1000,6084,1,2025-09-11,False,at_or_above_reference
5442,CRISOL 30ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,4.0,4.0,0.0,0.0,0.0,2,1250,2,2025-09-23,False,at_or_above_reference
5443,ASA SIEMBRA 10UL/INOCULADOR CELESTE (BLS*10UND),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,1.6,1.6,0.0,0.0,0.0,3,1250,1,2025-09-16,False,at_or_above_reference
5444,TUBO DE PLASTICO 13*100MM BLS*300UND,CRISTOFER IMPORT EIRL,CRISTOFER IMPORT EIRL,1,0.1333,0.1333,0.0,0.0,0.0,300,300,1,2025-09-23,False,at_or_above_reference
5445,MATRAZ ERLENMEYER POLIPROPILENO *100ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,1,13.168,13.169,-0.001,0.001,7.6e-05,10,66,2,2026-01-23,True,historical_saving
5446,PUNTERA DE 100-1000 UL AZUL GRADUADA (BLS *500UND),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,7.0,23.75,-16.75,16.75,0.705263,2,1250,4,2026-02-25,True,historical_saving
5447,PUNTERA DE 200UL AMARILLA (BLS *1000UND),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.0,0.0,0.0,0.0,1,1250,1,2025-09-26,False,at_or_above_reference
5448,PAPEL LENTE 100*150MM WHATMAN TISSUE 105 (CJ *50HJS),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.6,-0.6,0.6,0.107143,12,1250,5,2026-04-16,True,historical_saving
5449,FRASCO VIDRIO TRANSPARENTE ALIMENTO 250ML T/63,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,1.55832,1.55832,0.0,0.0,0.0,108,823,1,2025-09-26,False,at_or_above_reference
5451,SOLO FRASCO PET CAMPANA 500ML,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.58,0.58,0.0,0.0,0.0,500,6084,1,2025-09-27,False,at_or_above_reference
5452,GALONERA NATURAL 4L C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,2.3,2.3,0.0,0.0,0.0,500,6084,1,2025-09-27,False,at_or_above_reference
5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.9,0.9,0.0,0.0,0.0,1500,6084,2,2026-03-11,False,at_or_above_reference
5454,ESPATULA MANGO DE MADERA 32 CM,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,8.0,8.0,0.0,0.0,0.0,1,1250,1,2025-09-30,False,at_or_above_reference
5455,FIOLA 50ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,1,7.6,7.6,0.0,0.0,0.0,10,66,1,2026-01-10,False,at_or_above_reference
5456,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,2,2.2,2.925,-0.725,0.725,0.247863,50,3650,2,2025-11-25,True,historical_saving
5456,POTE PLASTICO TIPO PROTEINA BLANCO 1KG C/TAPA,VIPLASTIC S.A.C.,VIPLASTIC S A C,2,3.0,2.925,0.075,-0.075,-0.025641,30,250,1,2025-11-17,False,at_or_above_reference
5457,POTE PLASTICO TIPO PROTEINA NEGRO 1KG C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,1,2.2,2.2,0.0,0.0,0.0,25,3650,1,2025-10-01,False,at_or_above_reference
5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,2,3.3,4.3100000000000005,-1.01,1.01,0.234339,192,1697,1,2025-11-29,True,historical_saving
5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,2,5.32,4.3100000000000005,1.01,-1.01,-0.234339,12,66,1,2025-10-03,False,at_or_above_reference
5462,BARRA AGITADORA MAGNETICA C200 20*7MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.0,0.0,0.0,0.0,1,1250,1,2025-10-07,False,at_or_above_reference
5463,FRASCO VIDRIO AZUL 20ML B/18 TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,1,1.4,1.4,0.0,0.0,0.0,50,3650,1,2025-10-07,False,at_or_above_reference
5464,BOLSAS ZIPLOC 9*14*  (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,0.53,0.53,0.0,0.0,0.0,100,300,1,2025-10-10,False,at_or_above_reference
5465,BOLSAS ZIPLOC 7*10 (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,0.26,0.26,0.0,0.0,0.0,100,300,1,2025-10-10,False,at_or_above_reference
5466,BOLSAS ZIPLOC 5*8 (BLS100),NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,0.2,0.2,0.0,0.0,0.0,100,300,2,2025-12-01,False,at_or_above_reference
5467,PARAFILM SEAFILM,DIMMED S.A.C.,DIMMED S A C,1,80.0,80.0,0.0,0.0,0.0,1,6,1,2025-10-13,False,at_or_above_reference
5469,BALANZA DIGITAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,10.0,28.75,-18.75,18.75,0.652174,7,1250,4,2026-03-07,True,historical_saving
5470,PLACA PETRI DE 60*15MM SIN DIVISION PLASTICO (BLS10),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,3.0,3.0,0.0,0.0,0.0,5,1250,4,2025-12-05,False,at_or_above_reference
5471,PIPETEADOR DE CREMALLERA AMARILLO (PUMP),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,13.0,13.0,0.0,0.0,0.0,1,1250,1,2025-09-30,False,at_or_above_reference
5472,PAPEL FILTRO WHATMAN N41 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,17.0,17.333333,-0.333333,0.333333,0.019231,2,1250,3,2026-01-12,True,historical_saving
5473,PAPEL FILTRO WHATMAN N4 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,18.0,18.0,0.0,0.0,0.0,1,1250,1,2025-10-11,False,at_or_above_reference
5474,ASA SIEMBRA MULTIFUNCIONAL 1UL/10UL INOCULADOR ESTERIL (BLS 20),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,2.5,2.5,0.0,0.0,0.0,1,1250,1,2025-10-15,False,at_or_above_reference
5475,MANGO PARA ASA BACTERIOLOGICA (MANGO DE KOLLE),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,6.0,6.0,0.0,0.0,0.0,5,1250,3,2026-04-11,False,at_or_above_reference
5476,PIPETEADOR DE CREMALLERA ROJO(PUMP) 25ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,13.0,13.0,0.0,0.0,0.0,3,1250,4,2026-02-21,False,at_or_above_reference
5477,CONDUCTIMETRO Y TDS DIGITAL CON SENSOR DE TEMPERATURA,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,19.0,19.0,0.0,0.0,0.0,6,1697,1,2025-10-24,False,at_or_above_reference
5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.42,0.42875,-0.00875,0.00875,0.020408,2112,6084,8,2026-04-14,True,historical_saving
5479,PROBADOR PLASTICO NATURAL CON ATOMIZDOR 10ML,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1,0.628,0.628,0.0,0.0,0.0,500,2000,1,2025-10-20,False,at_or_above_reference
5480,PROBADOR PLASTICO NATURAL C/GANCHO CON ATOMIZDOR 10ML,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1,0.628,0.628,0.0,0.0,0.0,500,2000,1,2025-10-20,False,at_or_above_reference
5481,ENVASE PEAD BIDON *20LT VERDE C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,7.5,7.5,0.0,0.0,0.0,1,6084,1,2025-09-11,False,at_or_above_reference
5482,FRASCO VIDRIO 85ML T/43 C/TAPA PLASTICO N43 BLANCO,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,0.77075,0.77075,0.0,0.0,0.0,320,823,1,2025-10-21,False,at_or_above_reference
5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,1,0.8,0.8,0.0,0.0,0.0,100,3650,1,2025-11-06,False,at_or_above_reference
5486,VASO COPLIN PARA 5 LAMINAS VERTICAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,15.0,16.666667,-1.666667,1.666667,0.1,10,1250,3,2025-11-13,True,historical_saving
5487,CRISOL 40ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.0,0.0,0.0,0.0,1,1250,1,2025-11-04,False,at_or_above_reference
5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,2,1.4,1.575,-0.175,0.175,0.111111,50,3650,1,2025-11-11,True,historical_saving
5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,1.7,1.575,0.125,-0.125,-0.079365,550,4424,2,2026-02-03,False,at_or_above_reference
5489,"GRADILLA MULTIFUNCIONAL PARA TUBOS CONICOS DE 10ML, 15ML Y 50ML",CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,10.0,10.0,0.0,0.0,0.0,2,1250,1,2025-11-12,False,at_or_above_reference
5490,VASO GRADUADO DE PLASTICO 500ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,3.0,3.0,0.0,0.0,0.0,1,1250,1,2025-11-12,False,at_or_above_reference
5491,PIPETAS PASTEUR ESTRILES 1ML BX100,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,0.15,0.15,0.0,0.0,0.0,100,1250,2,2026-03-03,False,at_or_above_reference
5492,SOPORTE DE BURETA O ABRAZADERA DE METAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,20.0,20.0,0.0,0.0,0.0,1,1250,1,2025-11-08,False,at_or_above_reference
5493,PAPEL FILTRO WHATMAN N42 DIAM 125MM (CJ100),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,17.0,17.0,0.0,0.0,0.0,1,1250,1,2025-11-08,False,at_or_above_reference
