date,product_id,product_name,supplier,quantity,unit_cost_net,unit_cost_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_adjustment,is_active,analysis_unit_cost,analysis_total,product_name_norm,supplier_norm,source_dataset
2025-09-01,5227,TAPON BUTILO COLOR GRIS N20,ENVIPLAST E.I.R.L.,100,0.0847457627,0.1,8.4745762712,1.5254237288,10.0,False,False,True,0.1,10.0,TAPON BUTILO COLOR GRIS N20,ENVIPLAST E I R L,purchases
2025-09-01,5222,FRASCO PET AMBAR 120ML B28 C/TAPA GATILLO,ENVIPLAST E.I.R.L.,100,0.6949152542,0.82,69.4915254237,12.5084745763,82.0,False,False,True,0.82,82.0,FRASCO PET AMBAR 120ML B28 C TAPA GATILLO,ENVIPLAST E I R L,purchases
2025-09-01,5419,GOTERO PLASTICO BLANCO 30ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,100,0.2542372881,0.3,25.4237288136,4.5762711864,30.0,False,False,True,0.3,30.0,GOTERO PLASTICO BLANCO 30ML C TAPA Y TAPON N15,ENVIPLAST E I R L,purchases
2025-09-01,5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,BIO CHEMICALSS S.A.C.,10,1.2711864407,1.5,12.7118644068,2.2881355932,15.0,False,False,True,1.5,15.0,TUBO DE ENSAYO T ROSCA 16 150 PYREX,BIO CHEMICALSS S A C,purchases
2025-09-02,5254,POTE ACRILICO 5GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,100,0.7627118644,0.9,76.2711864407,13.7288135593,90.0,False,False,True,0.9,90.0,POTE ACRILICO 5GR C TAPA ROSCA,ENVIPLAST E I R L,purchases
2025-09-02,5417,ESPATULA ASA DRIGALSKI DE VIDRIO,IMPORTADORA ANDINA E.I.R.L,20,4.8406779661,5.712,96.813559322,17.426440678,114.24,False,False,True,5.712,114.24,ESPATULA ASA DRIGALSKI DE VIDRIO,IMPORTADORA ANDINA E I R L,purchases
2025-09-02,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ENVIPLAST E.I.R.L.,100,1.3559322034,1.6,135.593220339,24.406779661,160.0,False,False,True,1.6,160.0,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ENVIPLAST E I R L,purchases
2025-09-02,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ENVIPLAST E.I.R.L.,100,0.6779661017,0.8,67.7966101695,12.2033898305,80.0,False,False,True,0.8,80.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ENVIPLAST E I R L,purchases
2025-09-02,5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,ENVIPLAST E.I.R.L.,100,0.8474576271,1.0,84.7457627119,15.2542372881,100.0,False,False,True,1.0,100.0,FRASCO PET TRANSPARENTE 30ML B 20 TAPA DISPENSADOR GEL,ENVIPLAST E I R L,purchases
2025-09-02,5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,27,0.8474576271,1.0,22.8813559322,4.1186440678,27.0,False,False,True,1.0,27.0,FRASCO GOTERO VIDRIO VERDE 10ML C TAPA Y CHUPON,ENVIPLAST E I R L,purchases
2025-09-02,5122,POTE ACRILICO 10GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,100,0.8474576271,1.0,84.7457627119,15.2542372881,100.0,False,False,True,1.0,100.0,POTE ACRILICO 10GR C TAPA ROSCA,ENVIPLAST E I R L,purchases
2025-09-02,5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,50,1.7796610169,2.1,88.9830508475,16.0169491525,105.0,False,False,True,2.1,105.0,FRASCO PET NEGRO 250ML C TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E I R L,purchases
2025-09-02,5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,27,1.1016949153,1.3,29.7457627119,5.3542372881,35.1,False,False,True,1.3,35.1,FRASCO GOTERO VIDRIO VERDE 30ML C TAPA Y CHUPON,ENVIPLAST E I R L,purchases
2025-09-02,5382,TIRAS MEDIDORAS DE PH (CAJA *100UND),CORPORACION PROMELAB E.I.R.L.,10,8.4745762712,10.0,84.7457627119,15.2542372881,100.0,False,False,True,10.0,100.0,TIRAS MEDIDORAS DE PH CAJA 100UND,CORPORACION PROMELAB E I R L,purchases
2025-09-02,5225,PLACA PETRI VIDRIO 90*15,IMPORTADORA ANDINA E.I.R.L,20,4.0677966102,4.8,81.3559322034,14.6440677966,96.0,False,False,True,4.8,96.0,PLACA PETRI VIDRIO 90 15,IMPORTADORA ANDINA E I R L,purchases
2025-09-03,5254,POTE ACRILICO 5GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,100,0.7627118644,0.9,76.2711864407,13.7288135593,90.0,False,False,True,0.9,90.0,POTE ACRILICO 5GR C TAPA ROSCA,ENVIPLAST E I R L,purchases
2025-09-03,5420,FRASCO PARA RIMEL 4ML C/TAPA (12CM - 1.5CM) INYEC.,ENVIPLAST E.I.R.L.,28,1.9491525424,2.3,54.5762711864,9.8237288136,64.4,False,False,True,2.3,64.4,FRASCO PARA RIMEL 4ML C TAPA 12CM 1 5CM INYEC,ENVIPLAST E I R L,purchases
2025-09-03,5126,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,CORPORACION PROMELAB E.I.R.L.,10,1.6949152542,2.0,16.9491525424,3.0508474576,20.0,False,False,True,2.0,20.0,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,CORPORACION PROMELAB E I R L,purchases
2025-09-03,5161,FRASCO VIDRIO AMBAR 70ML C/TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,50,1.0169491525,1.2,50.8474576271,9.1525423729,60.0,False,False,True,1.2,60.0,FRASCO VIDRIO AMBAR 70ML C TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2025-09-04,5254,POTE ACRILICO 5GR C/TAPA ROSCA,ENVIPLAST E.I.R.L.,200,0.7627118644,0.9,152.5423728814,27.4576271186,180.0,False,False,True,0.9,180.0,POTE ACRILICO 5GR C TAPA ROSCA,ENVIPLAST E I R L,purchases
2025-09-05,5384,VASO DE VIDRIO BORO GRADUADO 10ML,MATRAZ PERU E.I.R.L.,40,1.186440678,1.4,47.4576271186,8.5423728814,56.0,False,False,True,1.4,56.0,VASO DE VIDRIO BORO GRADUADO 10ML,MATRAZ PERU E I R L,purchases
2025-09-05,5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,ENVIPLAST E.I.R.L.,100,0.5,0.59,50.0,9.0,59.0,False,False,True,0.59,59.0,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C TAPA,ENVIPLAST E I R L,purchases
2025-09-05,5203,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C/TAPA,ENVIPLAST E.I.R.L.,100,0.5,0.59,50.0,9.0,59.0,False,False,True,0.59,59.0,POTE PLASTICO BLANCO TIPO ANALISIS 120GR C TAPA,ENVIPLAST E I R L,purchases
2025-09-06,5105,MATRAZ ERLENMEYER DE VIDRIO 250ML,CORPORACION PROMELAB E.I.R.L.,2,5.9322033898,7.0,11.8644067797,2.1355932203,14.0,False,False,True,7.0,14.0,MATRAZ ERLENMEYER DE VIDRIO 250ML,CORPORACION PROMELAB E I R L,purchases
2025-09-06,5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,ENVIPLAST E.I.R.L.,25,2.1186440678,2.5,52.9661016949,9.5338983051,62.5,False,False,True,2.5,62.5,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,ENVIPLAST E I R L,purchases
2025-09-06,5418,FRASCO PERFUME 100ML C/TAPA CHUPON DORADO IMPORTADO,ENVIPLAST E.I.R.L.,1,2.7966101695,3.3,2.7966101695,0.5033898305,3.3,False,False,True,3.3,3.3,FRASCO PERFUME 100ML C TAPA CHUPON DORADO IMPORTADO,ENVIPLAST E I R L,purchases
2025-09-06,5111,MECHERO BUNSEN PLOMO,CORPORACION PROMELAB E.I.R.L.,1,38.1355932203,45.0,38.1355932203,6.8644067797,45.0,False,False,True,45.0,45.0,MECHERO BUNSEN PLOMO,CORPORACION PROMELAB E I R L,purchases
2025-09-06,5126,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,CORPORACION PROMELAB E.I.R.L.,2,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,False,True,2.0,4.0,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,CORPORACION PROMELAB E I R L,purchases
2025-09-06,5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,VIPLASTIC S.A.C.,50,0.3389830508,0.4,16.9491525424,3.0508474576,20.0,False,False,True,0.4,20.0,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,VIPLASTIC S A C,purchases
2025-09-08,5064,GATILLO PULVERIZADOR 28/410,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,500,0.4740338983,0.55936,237.0169491525,42.6630508475,279.68,False,False,True,0.55936,279.68,GATILLO PULVERIZADOR 28 410,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,purchases
2025-09-08,5424,GRADILLA CUBIERTA DE PLASTICO 3*4,RIVERA BAILON CIRO FELIX,10,6.3559322034,7.5,63.5593220339,11.4406779661,75.0,False,False,True,7.5,75.0,GRADILLA CUBIERTA DE PLASTICO 3 4,RIVERA BAILON CIRO FELIX,purchases
2025-09-08,5109,PINZA DE MADERA PARA TUBO DE ENSAYO,RIVERA BAILON CIRO FELIX,10,2.9661016949,3.5,29.6610169492,5.3389830508,35.0,False,False,True,3.5,35.0,PINZA DE MADERA PARA TUBO DE ENSAYO,RIVERA BAILON CIRO FELIX,purchases
2025-09-08,5166,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,MULTIGLASS & PLASTIC E.I.R.L.,25,5.9322033898,7.0,148.3050847458,26.6949152542,175.0,False,False,True,7.0,175.0,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,MULTIGLASS PLASTIC E I R L,purchases
2025-09-08,5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,VIPLASTIC S.A.C.,25,1.5254237288,1.8,38.1355932203,6.8644067797,45.0,False,False,True,1.8,45.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,VIPLASTIC S A C,purchases
2025-09-09,5311,PROBETA PLASTICO 1L,CORPORACION PROMELAB E.I.R.L.,1,16.9491525424,20.0,16.9491525424,3.0508474576,20.0,False,False,True,20.0,20.0,PROBETA PLASTICO 1L,CORPORACION PROMELAB E I R L,purchases
2025-09-10,5114,GRADILLA ACRILICA PARA 50 TUBOS,CORPORACION PROMELAB E.I.R.L.,3,8.4745762712,10.0,25.4237288136,4.5762711864,30.0,False,False,True,10.0,30.0,GRADILLA ACRILICA PARA 50 TUBOS,CORPORACION PROMELAB E I R L,purchases
2025-09-10,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,VIPLASTIC S.A.C.,175,1.3559322034,1.6,237.2881355932,42.7118644068,280.0,False,False,True,1.6,280.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,VIPLASTIC S A C,purchases
2025-09-10,5139,PAPEL FILTRO RAPIDO X PLIEGO 50*50,CORPORACION PROMELAB E.I.R.L.,12,1.3559322034,1.6,16.2711864407,2.9288135593,19.2,False,False,True,1.6,19.2,PAPEL FILTRO RAPIDO X PLIEGO 50 50,CORPORACION PROMELAB E I R L,purchases
2025-09-11,5441,TAPA PLASTICA GASEOSA BLANCO,INVERSIONES AGO S.A.C.,1000,0.0508474576,0.06,50.8474576271,9.1525423729,60.0,False,False,True,0.06,60.0,TAPA PLASTICA GASEOSA BLANCO,INVERSIONES AGO S A C,purchases
2025-09-11,5481,ENVASE PEAD BIDON *20LT VERDE C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,1,6.3559322034,7.5,6.3559322034,1.1440677966,7.5,False,False,True,7.5,7.5,ENVASE PEAD BIDON 20LT VERDE C TAPA Y TAPON,INVERSIONES AGO S A C,purchases
2025-09-11,5429,GALON DE ALCOHOL ISOPROPILICO,INVERSIONES AGO S.A.C.,1,96.6101694915,114.0,96.6101694915,17.3898305085,114.0,False,False,True,114.0,114.0,GALON DE ALCOHOL ISOPROPILICO,INVERSIONES AGO S A C,purchases
2025-09-11,5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,INVERSIONES AGO S.A.C.,1000,0.2711864407,0.32,271.186440678,48.813559322,320.0,False,False,True,0.32,320.0,BOTELLA PET TRANSPARENTE 30ML B28 C TAPA,INVERSIONES AGO S A C,purchases
2025-09-12,5434,PRECINTO TERMOENCOGIBLE 97MM*1000UND,ENVASES DEL PERU WILDOR EIRL,2,36.5254237288,43.1,73.0508474576,13.1491525424,86.2,False,False,True,43.1,86.2,PRECINTO TERMOENCOGIBLE 97MM 1000UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5432,PRECINTO TERMOENCOGIBLE 128MM *1000UND,ENVASES DEL PERU WILDOR EIRL,1,51.6949152542,61.0,51.6949152542,9.3050847458,61.0,False,False,True,61.0,61.0,PRECINTO TERMOENCOGIBLE 128MM 1000UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5372,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,ENVASES DEL PERU WILDOR EIRL,96,1.9658014686,2.319645733,188.7169409898,33.9690493782,222.69,False,False,True,2.319645733,222.69,FRASCO VIDRIO TRANSPARENTE 458ML C TAPA 82,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5370,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,72,1.3206109797,1.558320956,95.0839905356,17.1151182964,112.2,False,False,True,1.558320956,112.2,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C TAPA 63,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5368,POTE VIDRIO TRANSPARENTE 315ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,72,1.1699509797,1.380542156,84.2364705356,15.1625646964,99.4,False,False,True,1.380542156,99.4,POTE VIDRIO TRANSPARENTE 315ML C TAPA 63,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5365,FRASCO VID TRANSPARENTE 370ML BAJO C/TAPA 77,ENVASES DEL PERU WILDOR EIRL,125,1.7398266102,2.0529954,217.4783262712,39.1460987288,256.62,False,False,True,2.0529954,256.62,FRASCO VID TRANSPARENTE 370ML BAJO C TAPA 77,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5362,FRASCO ESPARRAGUERO 212ML C/TAPA METALICA N58,ENVASES DEL PERU WILDOR EIRL,150,1.0833501102,1.27835313,162.5025165254,29.2504529746,191.75,False,False,True,1.27835313,191.75,FRASCO ESPARRAGUERO 212ML C TAPA METALICA N58,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5177,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,ENVASES DEL PERU WILDOR EIRL,80,1.2901694915,1.5224,103.213559322,18.578440678,121.79,False,False,True,1.5224,121.79,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5431,PRECINTO TERMOENCOGIBLE 138MM * 1000UND,ENVASES DEL PERU WILDOR EIRL,1,51.6949152542,61.0,51.6949152542,9.3050847458,61.0,False,False,True,61.0,61.0,PRECINTO TERMOENCOGIBLE 138MM 1000UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5430,PRECINTO TERMOENCOGIBLE 166MM *500UND,ENVASES DEL PERU WILDOR EIRL,1,32.3728813559,38.2,32.3728813559,5.8271186441,38.2,False,False,True,38.2,38.2,PRECINTO TERMOENCOGIBLE 166MM 500UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,RIVERA BAILON CIRO FELIX,3,5.9322033898,7.0,17.7966101695,3.2033898305,21.0,False,False,True,7.0,21.0,VASO GRADUADO DE POLIPROPILENO 250ML 300ML,RIVERA BAILON CIRO FELIX,purchases
2025-09-12,5131,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,RIVERA BAILON CIRO FELIX,6,3.3898305085,4.0,20.3389830508,3.6610169492,24.0,False,False,True,4.0,24.0,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 13 100MM,RIVERA BAILON CIRO FELIX,purchases
2025-09-12,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,CORPORACION PROMELAB E.I.R.L.,200,0.1483050847,0.175,29.6610169492,5.3389830508,35.0,False,False,True,0.175,35.0,PIPETAS PASTEUR ESTRILES 3ML BX200,CORPORACION PROMELAB E I R L,purchases
2025-09-12,5435,PRECINTO TERMOENCOGIBLE N38*1000UND,ENVASES DEL PERU WILDOR EIRL,2,27.1186440678,32.0,54.2372881356,9.7627118644,64.0,False,False,True,32.0,64.0,PRECINTO TERMOENCOGIBLE N38 1000UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-12,5433,PRECINTO TERMOENCOGIBLE 116MM*500 UND,ENVASES DEL PERU WILDOR EIRL,2,21.2711864407,25.1,42.5423728814,7.6576271186,50.2,False,False,True,25.1,50.2,PRECINTO TERMOENCOGIBLE 116MM 500 UND,ENVASES DEL PERU WILDOR EIRL,purchases
2025-09-15,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,ESNA MEDIC INVERSIONES S.A.C.,500,0.3050847458,0.36,152.5423728814,27.4576271186,180.0,False,False,True,0.36,180.0,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,200,1.0169491525,1.2,203.3898305085,36.6101694915,240.0,False,False,True,1.2,240.0,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,100,1.186440678,1.4,118.6440677966,21.3559322034,140.0,False,False,True,1.4,140.0,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5194,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C/BROCHA Y TAPA,ESNA MEDIC INVERSIONES S.A.C.,150,0.6779661017,0.8,101.6949152542,18.3050847458,120.0,False,False,True,0.8,120.0,FRASCO ESMALTE VIDRIO TRANSPARENTE 10ML C BROCHA Y TAPA,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,200,0.7627118644,0.9,152.5423728814,27.4576271186,180.0,False,False,True,0.9,180.0,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ESNA MEDIC INVERSIONES S.A.C.,300,0.5084745763,0.6,152.5423728814,27.4576271186,180.0,False,False,True,0.6,180.0,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,200,0.8474576271,1.0,169.4915254237,30.5084745763,200.0,False,False,True,1.0,200.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5122,POTE ACRILICO 10GR C/TAPA ROSCA,ESNA MEDIC INVERSIONES S.A.C.,500,0.8474576271,1.0,423.7288135593,76.2711864407,500.0,False,False,True,1.0,500.0,POTE ACRILICO 10GR C TAPA ROSCA,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5254,POTE ACRILICO 5GR C/TAPA ROSCA,ESNA MEDIC INVERSIONES S.A.C.,500,0.7627118644,0.9,381.3559322034,68.6440677966,450.0,False,False,True,0.9,450.0,POTE ACRILICO 5GR C TAPA ROSCA,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ESNA MEDIC INVERSIONES S.A.C.,250,0.6779661017,0.8,169.4915254237,30.5084745763,200.0,False,False,True,0.8,200.0,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,100,1.3559322034,1.6,135.593220339,24.406779661,160.0,False,False,True,1.6,160.0,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,200,0.6779661017,0.8,135.593220339,24.406779661,160.0,False,False,True,0.8,160.0,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S.A.C.,200,0.7203389831,0.85,144.0677966102,25.9322033898,170.0,False,False,True,0.85,170.0,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-15,5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,ESNA MEDIC INVERSIONES S.A.C.,250,0.8474576271,1.0,211.8644067797,38.1355932203,250.0,False,False,True,1.0,250.0,FRASCO PET TRANSPARENTE 30ML B 20 TAPA DISPENSADOR GEL,ESNA MEDIC INVERSIONES S A C,purchases
2025-09-16,5443,ASA SIEMBRA 10UL/INOCULADOR CELESTE (BLS*10UND),CORPORACION PROMELAB E.I.R.L.,3,1.3559322034,1.6,4.0677966102,0.7322033898,4.8,False,False,True,1.6,4.8,ASA SIEMBRA 10UL INOCULADOR CELESTE BLS 10UND,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5133,CRIOVIAL C/TAPA PRESION DE 1.5ML NO ESTERIL (TUBO EPPENDORF BOLSA*500UND),CORPORACION PROMELAB E.I.R.L.,1,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,False,True,15.0,15.0,CRIOVIAL C TAPA PRESION DE 1 5ML NO ESTERIL TUBO EPPENDORF BOLSA 500UND,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5107,LAMINA PORTAOBJETO 7101 (PAQ. 50UND),CORPORACION PROMELAB E.I.R.L.,10,2.5423728814,3.0,25.4237288136,4.5762711864,30.0,False,False,True,3.0,30.0,LAMINA PORTAOBJETO 7101 PAQ 50UND,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5311,PROBETA PLASTICO 1L,CORPORACION PROMELAB E.I.R.L.,2,16.9491525424,20.0,33.8983050847,6.1016949153,40.0,False,False,True,20.0,40.0,PROBETA PLASTICO 1L,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,CORPORACION PROMELAB E.I.R.L.,1,1.5254237288,1.8,1.5254237288,0.2745762712,1.8,False,False,True,1.8,1.8,TUBO DE ENSAYO T ROSCA 16 150 PYREX,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5382,TIRAS MEDIDORAS DE PH (CAJA *100UND),CORPORACION PROMELAB E.I.R.L.,10,7.6271186441,9.0,76.2711864407,13.7288135593,90.0,False,False,True,9.0,90.0,TIRAS MEDIDORAS DE PH CAJA 100UND,CORPORACION PROMELAB E I R L,purchases
2025-09-16,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,1000,0.6779661017,0.8,677.9661016949,122.0338983051,800.0,False,False,True,0.8,800.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,INVERSIONES AGO S A C,purchases
2025-09-17,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),IMPORTADORA ANDINA E.I.R.L,8,4.0677966102,4.8,32.5423728814,5.8576271186,38.4,False,False,True,4.8,38.4,VASO PRECIPITADO DE VIDRIO 500 ML BEAKER,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,IMPORTADORA ANDINA E.I.R.L,5,1.6610169492,1.96,8.3050847458,1.4949152542,9.8,False,False,True,1.96,9.8,VASO GRADUADO DE POLIPROPILENO 250ML 300ML,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5385,VASO GRADUADO DE POLIPROPILENO 100ML,IMPORTADORA ANDINA E.I.R.L,5,1.3813559322,1.63,6.906779661,1.243220339,8.15,False,False,True,1.63,8.15,VASO GRADUADO DE POLIPROPILENO 100ML,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5108,EMBUDO DE VIDRIO DE BOROSILICATO DE 100MM,IMPORTADORA ANDINA E.I.R.L,6,9.2033898305,10.86,55.2203389831,9.9396610169,65.16,False,False,True,10.86,65.16,EMBUDO DE VIDRIO DE BOROSILICATO DE 100MM,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),IMPORTADORA ANDINA E.I.R.L,6,6.7796610169,8.0,40.6779661017,7.3220338983,48.0,False,False,True,8.0,48.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,IMPORTADORA ANDINA E.I.R.L,10,2.4203389831,2.856,24.2033898305,4.3566101695,28.56,False,False,True,2.856,28.56,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),IMPORTADORA ANDINA E.I.R.L,10,1.4711864407,1.736,14.7118644068,2.6481355932,17.36,False,False,True,1.736,17.36,VASO PRECIPITADO DE VIDRIO 50ML BEAKER,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,IMPORTADORA ANDINA E.I.R.L,4,8.813559322,10.4,35.2542372881,6.3457627119,41.6,False,False,True,10.4,41.6,PROBETA DE VIDRIO GRADUADA C PICO 100 ML,IMPORTADORA ANDINA E I R L,purchases
2025-09-17,5211,PROBETA VIDRIO TRANSPARENTE 250ML,IMPORTADORA ANDINA E.I.R.L,4,14.9152542373,17.6,59.6610169492,10.7389830508,70.4,False,False,True,17.6,70.4,PROBETA VIDRIO TRANSPARENTE 250ML,IMPORTADORA ANDINA E I R L,purchases
