date,product_id,product_name,customer,quantity,unit_price_net,unit_price_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_cancelled_source,is_adjustment,is_active,analysis_unit_price,analysis_total,product_name_norm,customer_norm,source_dataset
2025-12-23,5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,EZGAM BIENES Y SERVICIOS GENERALES S.A.C. - EZGAM S.A.C.,20.0,0.3389830508,0.4,6.7796610169,1.2203389831,8.0,False,NO,False,True,0.4,8.0,GOTERO PLASTICO X 10ML NATURAL S P B15MM C TAPA Y TAPON,EZGAM BIENES Y SERVICIOS GENERALES S A C EZGAM S A C,sales
2025-12-26,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,VARIOS,2.0,6.3559322034,7.5,12.7118644068,2.2881355932,15.0,False,NO,False,True,7.5,15.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,VARIOS,sales
2025-12-26,5515,FIOLA DE VIDRIO 250ML,VARIOS,1.0,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,NO,False,True,15.0,15.0,FIOLA DE VIDRIO 250ML,VARIOS,sales
2025-12-26,5187,EMBUDO VIDRIO 60MM,VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,EMBUDO VIDRIO 60MM,VARIOS,sales
2025-12-26,5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,VARIOS,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,FRASCO PET TRANSPARENTE 30ML B 20 TAPA DISPENSADOR GEL,VARIOS,sales
2025-12-26,5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,25.0,0.7627118644,0.9,19.0677966102,3.4322033898,22.5,False,NO,False,True,0.9,22.5,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,VARIOS,sales
2025-12-26,5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,GUIZADO QUISPE LEANDRO ENRIQUE,100.0,0.7627118644,0.9,76.2711864407,13.7288135593,90.0,False,NO,False,True,0.9,90.0,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,GUIZADO QUISPE LEANDRO ENRIQUE,sales
2025-12-26,5127,CUCHARA CON ESPATULA DE METAL 20CM,VARIOS,1.0,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,NO,False,True,15.0,15.0,CUCHARA CON ESPATULA DE METAL 20CM,VARIOS,sales
2025-12-26,5152,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,VARIOS,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,FRASCO VIDRIO AMBAR 5ML C TAPA Y TAPON B18,VARIOS,sales
2025-12-26,5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,VARIOS,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,FRASCO VIDRIO AMBAR 10ML C TAPA Y TAPON B18,VARIOS,sales
2025-12-26,5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,VARIOS,4.0,1.6949152542,2.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,2.0,8.0,FRASCO VIDRIO AMBAR 50ML C TAPA Y TAPON B18,VARIOS,sales
2025-12-26,5534,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.,VARIOS,4.0,2.5423728814,3.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,3.0,12.0,FRASCO VIDRIO AMBAR IMPORTADO 250ML C TAPA Y TAPON INTERNO,VARIOS,sales
2025-12-26,5536,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.,VARIOS,4.0,1.6949152542,2.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,2.0,8.0,FRASCO VIDRIO AMBAR IMPORTADO 60ML C TAPA Y TAPON INTERNO,VARIOS,sales
2025-12-26,5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.,VARIOS,4.0,2.1186440678,2.5,8.4745762712,1.5254237288,10.0,False,NO,False,True,2.5,10.0,FRASCO VIDRIO AMBAR IMPORTADO 100ML C TAPA Y TAPON INTERNO,VARIOS,sales
2025-12-29,5535,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.,F Y A REPRESENTACIONES S.A.C.,30.0,2.1186440678,2.5,63.5593220339,11.4406779661,75.0,False,NO,False,True,2.5,75.0,FRASCO VIDRIO AMBAR IMPORTADO 500ML C TAPA Y TAPON INTERNO,F Y A REPRESENTACIONES S A C,sales
2025-12-29,5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VASQUEZ CAINICELA LUCERO MARYE,4.0,2.5423728814,3.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,3.0,12.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VASQUEZ CAINICELA LUCERO MARYE,sales
2025-12-29,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),VASQUEZ CAINICELA LUCERO MARYE,1.0,13.5593220339,16.0,13.5593220339,2.4406779661,16.0,False,NO,False,True,16.0,16.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,VASQUEZ CAINICELA LUCERO MARYE,sales
2025-12-29,5541,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,VASQUEZ CAINICELA LUCERO MARYE,1.0,11.0169491525,13.0,11.0169491525,1.9830508475,13.0,False,NO,False,True,13.0,13.0,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,VASQUEZ CAINICELA LUCERO MARYE,sales
2025-12-29,5141,LAMINILLA CUBREOBJETO 22*22MM*100UND,CHAMANA AGUIRRE GLADYS MARIA,6.0,2.9661016949,3.5,17.7966101695,3.2033898305,21.0,False,NO,False,True,3.5,21.0,LAMINILLA CUBREOBJETO 22 22MM 100UND,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,CHAMANA AGUIRRE GLADYS MARIA,6.0,5.9322033898,7.0,35.593220339,6.406779661,42.0,False,NO,False,True,7.0,42.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5139,PAPEL FILTRO RAPIDO X PLIEGO 50*50,CHAMANA AGUIRRE GLADYS MARIA,6.0,2.1186440678,2.5,12.7118644068,2.2881355932,15.0,False,NO,False,True,2.5,15.0,PAPEL FILTRO RAPIDO X PLIEGO 50 50,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5450,PHMETRO DIGITAL AMARILLO,CHAMANA AGUIRRE GLADYS MARIA,1.0,38.1355932203,45.0,38.1355932203,6.8644067797,45.0,False,NO,False,True,45.0,45.0,PHMETRO DIGITAL AMARILLO,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5330,BOMBA PARA PIPETA,CHAMANA AGUIRRE GLADYS MARIA,1.0,9.3220338983,11.0,9.3220338983,1.6779661017,11.0,False,NO,False,True,11.0,11.0,BOMBA PARA PIPETA,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5497,CAJA PARA PORTAOBJETOS *25UND,CHAMANA AGUIRRE GLADYS MARIA,2.0,4.2372881356,5.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,5.0,10.0,CAJA PARA PORTAOBJETOS 25UND,CHAMANA AGUIRRE GLADYS MARIA,sales
2025-12-29,5195,TUBO COLAPSIBLE BLANCO 60ML C/TAPA,VARIOS,4.0,2.1186440678,2.5,8.4745762712,1.5254237288,10.0,False,NO,False,True,2.5,10.0,TUBO COLAPSIBLE BLANCO 60ML C TAPA,VARIOS,sales
2025-12-29,5064,GATILLO PULVERIZADOR 28/410,ZAMDOR PERU E.I.R.L.,50.0,0.6779661017,0.8,33.8983050847,6.1016949153,40.0,False,NO,False,True,0.8,40.0,GATILLO PULVERIZADOR 28 410,ZAMDOR PERU E I R L,sales
2025-12-29,5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,10.0,6.7796610169,8.0,67.7966101695,12.2033898305,80.0,False,NO,False,True,8.0,80.0,VASO PRECIPITADO DE VIDRIO 100 ML BEAKER,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,sales
2025-12-29,5141,LAMINILLA CUBREOBJETO 22*22MM*100UND,TELLO CHUMBIMUNI YANINA ELISA,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,LAMINILLA CUBREOBJETO 22 22MM 100UND,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5107,LAMINA PORTAOBJETO 7101 (PAQ. 50UND),TELLO CHUMBIMUNI YANINA ELISA,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,LAMINA PORTAOBJETO 7101 PAQ 50UND,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,TELLO CHUMBIMUNI YANINA ELISA,2.0,10.1694915254,12.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,12.0,24.0,PROBETA DE VIDRIO GRADUADA C PICO 50 ML G,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,TELLO CHUMBIMUNI YANINA ELISA,2.0,14.406779661,17.0,28.813559322,5.186440678,34.0,False,NO,False,True,17.0,34.0,PROBETA DE VIDRIO GRADUADA C PICO 100 ML,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5092,PROBETA DE PLASTICO GRADUADA 10 ML,TELLO CHUMBIMUNI YANINA ELISA,6.0,3.3898305085,4.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,4.0,24.0,PROBETA DE PLASTICO GRADUADA 10 ML,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5438,GRADILLA PLASTIFICADA 48 TUBOS NACIONAL,TELLO CHUMBIMUNI YANINA ELISA,1.0,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,NO,False,True,15.0,15.0,GRADILLA PLASTIFICADA 48 TUBOS NACIONAL,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5189,MECHERO DE ALCOHOL 150ML,TELLO CHUMBIMUNI YANINA ELISA,2.0,5.0847457627,6.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,6.0,12.0,MECHERO DE ALCOHOL 150ML,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5191,MORTERO DE 150MM C/PILON,TELLO CHUMBIMUNI YANINA ELISA,2.0,22.8813559322,27.0,45.7627118644,8.2372881356,54.0,False,NO,False,True,27.0,54.0,MORTERO DE 150MM C PILON,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,TELLO CHUMBIMUNI YANINA ELISA,6.0,2.5423728814,3.0,15.2542372881,2.7457627119,18.0,False,NO,False,True,3.0,18.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5109,PINZA DE MADERA PARA TUBO DE ENSAYO,TELLO CHUMBIMUNI YANINA ELISA,6.0,2.9661016949,3.5,17.7966101695,3.2033898305,21.0,False,NO,False,True,3.5,21.0,PINZA DE MADERA PARA TUBO DE ENSAYO,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5110,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML - CITOGLAS,TELLO CHUMBIMUNI YANINA ELISA,1.0,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,10.0,10.0,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML CITOGLAS,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5113,TERMOMETRO  DIGITAL DE VASTAGO PARA COCINA DE 15CM,TELLO CHUMBIMUNI YANINA ELISA,1.0,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,NO,False,True,15.0,15.0,TERMOMETRO DIGITAL DE VASTAGO PARA COCINA DE 15CM,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5517,REJILLA CON CENTRO CERAMICO 125MM,TELLO CHUMBIMUNI YANINA ELISA,2.0,5.0847457627,6.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,6.0,12.0,REJILLA CON CENTRO CERAMICO 125MM,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-29,5542,TRIPODE,TELLO CHUMBIMUNI YANINA ELISA,2.0,12.7118644068,15.0,25.4237288136,4.5762711864,30.0,False,NO,False,True,15.0,30.0,TRIPODE,TELLO CHUMBIMUNI YANINA ELISA,sales
2025-12-30,5359,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,COMERCIAL QUIMICA MASSO PERU SAC,3.0,10.1694915254,12.0,30.5084745763,5.4915254237,36.0,False,NO,False,True,12.0,36.0,FRASCO VIDRIO TRANSPARENTE 1 7 LT CON T 100,COMERCIAL QUIMICA MASSO PERU SAC,sales
2025-12-30,5204,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C/TAPA,VASQUEZ GUZMAN MARIA DEL ROSARIO,10.0,0.8474576271,1.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,1.0,10.0,POTE PLASTICO BLANCO TIPO ANALISIS 100GR C TAPA,VASQUEZ GUZMAN MARIA DEL ROSARIO,sales
2025-12-30,5066,PISETA 500 ML,REPUESTOS Y EQUIPOS COMERCIALES DEL PERU S.A.,62.0,4.2372881356,5.0,262.7118644068,47.2881355932,310.0,False,NO,False,True,5.0,310.0,PISETA 500 ML,REPUESTOS Y EQUIPOS COMERCIALES DEL PERU S A,sales
2025-12-30,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,30.0,1.186440678,1.4,35.593220339,6.406779661,42.0,False,NO,False,True,1.4,42.0,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,VARIOS,sales
2025-12-30,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,1.0,2.1186440678,2.5,2.1186440678,0.3813559322,2.5,False,NO,False,True,2.5,2.5,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,sales
2025-12-30,5064,GATILLO PULVERIZADOR 28/410,PACAHUALA LAZO SYNTIA VANESSA,25.0,1.0169491525,1.2,25.4237288136,4.5762711864,30.0,False,NO,False,True,1.2,30.0,GATILLO PULVERIZADOR 28 410,PACAHUALA LAZO SYNTIA VANESSA,sales
2025-12-30,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,PACAHUALA LAZO SYNTIA VANESSA,50.0,1.1016949153,1.3,55.0847457627,9.9152542373,65.0,False,NO,False,True,1.3,65.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,PACAHUALA LAZO SYNTIA VANESSA,sales
2025-12-30,5119,FRASCO PET CAMPANA TRANSPARENTE 500ML B/28 TAPA ESPRAY PISTOLA..,PACAHUALA LAZO SYNTIA VANESSA,12.0,2.1186440678,2.5,25.4237288136,4.5762711864,30.0,False,NO,False,True,2.5,30.0,FRASCO PET CAMPANA TRANSPARENTE 500ML B 28 TAPA ESPRAY PISTOLA,PACAHUALA LAZO SYNTIA VANESSA,sales
2025-12-30,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,PACAHUALA LAZO SYNTIA VANESSA,12.0,1.2711864407,1.5,15.2542372881,2.7457627119,18.0,False,NO,False,True,1.5,18.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,PACAHUALA LAZO SYNTIA VANESSA,sales
2025-12-30,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,PACAHUALA LAZO SYNTIA VANESSA,12.0,1.186440678,1.4,14.2372881356,2.5627118644,16.8,False,NO,False,True,1.4,16.8,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,PACAHUALA LAZO SYNTIA VANESSA,sales
2025-12-30,5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA con tapa trigger blanco,PACAHUALA LAZO SYNTIA VANESSA,12.0,2.1186440678,2.5,25.4237288136,4.5762711864,30.0,False,NO,False,True,2.5,30.0,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA CON TAPA TRIGGER BLANCO,PACAHUALA LAZO SYNTIA VANESSA,sales
2026-01-02,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,75.0,0.8474576271,1.0,63.5593220339,11.4406779661,75.0,False,NO,False,True,1.0,75.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,sales
2026-01-02,5180,POTE VIDRIO TRANSPARENTE 30GR C/TAPA METAL N43 MN,VARIOS,25.0,1.2711864407,1.5,31.7796610169,5.7203389831,37.5,False,NO,False,True,1.5,37.5,POTE VIDRIO TRANSPARENTE 30GR C TAPA METAL N43 MN,VARIOS,sales
2026-01-02,5469,BALANZA DIGITAL,ARTHIS E.I.R.L.,1.0,38.1355932203,45.0,38.1355932203,6.8644067797,45.0,False,NO,False,True,45.0,45.0,BALANZA DIGITAL,ARTHIS E I R L,sales
2026-01-02,5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,ARTHIS E.I.R.L.,50.0,2.7966101695,3.3,139.8305084746,25.1694915254,165.0,False,NO,False,True,3.3,165.0,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C TAPA Y TAPON,ARTHIS E I R L,sales
2026-01-02,5002,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,6.0,1.6949152542,2.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,2.0,12.0,FRASCO GOTERO VIDRIO AMBAR 15ML CON TAPA Y CHUPON,VARIOS,sales
2026-01-02,5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,VARIOS,2.0,2.5423728814,3.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,3.0,6.0,FRASCO PET DE COLORES CILINDRICO 120ML C TAPA ESPRAY N20,VARIOS,sales
2026-01-02,5294,LIPSTICK/BALSAMO LABIAL 5ML,VARIOS,1.0,3.813559322,4.5,3.813559322,0.686440678,4.5,False,NO,False,True,4.5,4.5,LIPSTICK BALSAMO LABIAL 5ML,VARIOS,sales
2026-01-02,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,4.0,0.8474576271,1.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,1.0,4.0,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,sales
2026-01-02,5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,NEGOCIOS AGROINDUSTRIALES LOS FERROLES SOCIEDAD ANONIMA CERRADA,4.0,10.1694915254,12.0,40.6779661017,7.3220338983,48.0,False,NO,False,True,12.0,48.0,PROBETA DE VIDRIO GRADUADA C PICO 50 ML G,NEGOCIOS AGROINDUSTRIALES LOS FERROLES SOCIEDAD ANONIMA CERRADA,sales
2026-01-02,5401,PROBETA VIDRIO 25ML,NEGOCIOS AGROINDUSTRIALES LOS FERROLES SOCIEDAD ANONIMA CERRADA,4.0,8.4745762712,10.0,33.8983050847,6.1016949153,40.0,False,NO,False,True,10.0,40.0,PROBETA VIDRIO 25ML,NEGOCIOS AGROINDUSTRIALES LOS FERROLES SOCIEDAD ANONIMA CERRADA,sales
2026-01-02,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,6.0,0.4237288136,0.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,0.5,3.0,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,sales
2026-01-02,5491,PIPETAS PASTEUR ESTRILES 1ML BX100,VARIOS,3.0,0.8474576271,1.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.0,3.0,PIPETAS PASTEUR ESTRILES 1ML BX100,VARIOS,sales
2026-01-02,5540,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY,VARIOS,3.0,2.5423728814,3.0,7.6271186441,1.3728813559,9.0,False,NO,False,True,3.0,9.0,FRASCO PET AMBAR 120ML B28 C TAPA SPRAY,VARIOS,sales
2026-01-02,5259,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S/20.0,VARIOS,2.0,18.6440677966,22.0,37.2881355932,6.7118644068,44.0,False,NO,False,True,22.0,44.0,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S 20 0,VARIOS,sales
2026-01-02,5301,MORTERO CON PILON DE PORCELANA 90MM,VARIOS,1.0,10.593220339,12.5,10.593220339,1.906779661,12.5,False,NO,False,True,12.5,12.5,MORTERO CON PILON DE PORCELANA 90MM,VARIOS,sales
2026-01-02,5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,VARIOS,sales
2026-01-03,5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,CALZADILLA RICARDO ALDER MANUEL,25.0,1.8644067797,2.2,46.6101694915,8.3898305085,55.0,False,NO,False,True,2.2,55.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,CALZADILLA RICARDO ALDER MANUEL,sales
2026-01-03,5452,GALONERA NATURAL 4L C/TAPA Y TAPON,VARIOS,2.0,4.2372881356,5.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,5.0,10.0,GALONERA NATURAL 4L C TAPA Y TAPON,VARIOS,sales
2026-01-03,5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,INCALAB DEL PERU S.A.C.,12.0,10.1694915254,12.0,122.0338983051,21.9661016949,144.0,False,NO,False,True,12.0,144.0,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 500ML,INCALAB DEL PERU S A C,sales
2026-01-03,5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,INCALAB DEL PERU S.A.C.,4.0,10.1694915254,12.0,40.6779661017,7.3220338983,48.0,False,NO,False,True,12.0,48.0,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,INCALAB DEL PERU S A C,sales
2026-01-03,5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,INCALAB DEL PERU S.A.C.,2.0,10.1694915254,12.0,20.3389830508,3.6610169492,24.0,False,NO,False,True,12.0,24.0,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 500ML,INCALAB DEL PERU S A C,sales
2026-01-03,5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.,SULCA MORALES JUAN CARLOS,7.0,1.6949152542,2.0,11.8644067797,2.1355932203,14.0,False,NO,False,True,2.0,14.0,FRASCO VIDRIO AMBAR IMPORTADO 100ML C TAPA Y TAPON INTERNO,SULCA MORALES JUAN CARLOS,sales
2026-01-03,5536,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.,SULCA MORALES JUAN CARLOS,7.0,1.6949152542,2.0,11.8644067797,2.1355932203,14.0,False,NO,False,True,2.0,14.0,FRASCO VIDRIO AMBAR IMPORTADO 60ML C TAPA Y TAPON INTERNO,SULCA MORALES JUAN CARLOS,sales
2026-01-03,5167,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,SULCA MORALES JUAN CARLOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,POTE CREMERO VIDRIO AMBAR 50GR C TAPA NEGRA Y LAINA,SULCA MORALES JUAN CARLOS,sales
2026-01-03,5115,POTE CREMERO VIDRIO PAVONADO 30GR CON LAINA Y TAPA,SULCA MORALES JUAN CARLOS,1.0,2.5423728814,3.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,3.0,3.0,POTE CREMERO VIDRIO PAVONADO 30GR CON LAINA Y TAPA,SULCA MORALES JUAN CARLOS,sales
2026-01-03,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA 2 doble fondo  5.00 c/u y 4 simples 60ml 1.5c/u,VARIOS,16.0,0.8474576271,1.0,13.5593220339,2.4406779661,16.0,False,NO,False,True,1.0,16.0,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA 2 DOBLE FONDO 5 00 C U Y 4 SIMPLES 60ML 1 5C U,VARIOS,sales
2026-01-05,5048,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,STOCKHOLM MINING S.A.C.,10.0,2.1186440678,2.5,21.186440678,3.813559322,25.0,False,NO,False,True,2.5,25.0,FRASCO PLASTICO BLANCO 1LT CON TAPA Y TAPON N28,STOCKHOLM MINING S A C,sales
2026-01-05,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),STOCKHOLM MINING S.A.C.,2.0,13.5593220339,16.0,27.1186440678,4.8813559322,32.0,False,NO,False,True,16.0,32.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,STOCKHOLM MINING S A C,sales
2026-01-05,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,STOCKHOLM MINING S.A.C.,10.0,1.2711864407,1.5,12.7118644068,2.2881355932,15.0,False,NO,False,True,1.5,15.0,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,STOCKHOLM MINING S A C,sales
2026-01-05,5037,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,VARIOS,6.0,0.8474576271,1.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,1.0,6.0,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,VARIOS,sales
2026-01-05,5007,TAPA DISPENSADORA BLANCO B28MM,VARIOS,6.0,0.8474576271,1.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,1.0,6.0,TAPA DISPENSADORA BLANCO B28MM,VARIOS,sales
2026-01-05,5060,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VARIOS,3.0,0.8474576271,1.0,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.0,3.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA,VARIOS,sales
2026-01-05,5482,FRASCO VIDRIO 85ML T/43 C/TAPA PLASTICO N43 BLANCO,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO VIDRIO 85ML T 43 C TAPA PLASTICO N43 BLANCO,VARIOS,sales
2026-01-05,5062,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,VARIOS,50.0,2.1186440678,2.5,105.9322033898,19.0677966102,125.0,False,NO,False,True,2.5,125.0,POTE PLASTICO PEAD BLANCO 500GR CON TAPA Y LAINA,VARIOS,sales
2026-01-05,5075,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,VARIOS,50.0,1.906779661,2.25,95.3389830508,17.1610169492,112.5,False,NO,False,True,2.25,112.5,POTE PLASTICO 500GR B110MM BLANCO CON TAPA,VARIOS,sales
