product_id,product_name,query,query_tokens,matched_tokens,unmatched_tokens,matched_attributes_json,retrievability_score,top1_found,top5_found,top10_found,best_match_product_id,best_match_product_name,best_match_score
5123,POTE VIDRIO AMBAR IMPORTADO 1KG C/TAPA,POTE VIDRIO AMBAR IMPORTADO 1KG C/TAPA,POTE|VIDRIO|AMBAR|IMPORTADO|1KG|TAPA,POTE|VIDRIO|AMBAR|IMPORTADO|1KG|TAPA,,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""1KG""], ""material_family"": [""VIDRIO""]}",1.0,True,True,True,5123,POTE VIDRIO AMBAR IMPORTADO 1KG C/TAPA,3.873
5124,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,POTE|VIDRIO|AMBAR|500GR|IMPORTADO|TAPA,POTE|VIDRIO|AMBAR|500GR|IMPORTADO|TAPA,,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""500GR""], ""material_family"": [""VIDRIO""]}",1.0,True,True,True,5124,POTE VIDRIO AMBAR 500GR IMPORTADO C/TAPA,3.873
5125,FRASCO PET TRANSPARENTE 120ML CON TAPA ESPRAY N28,FRASCO PET TRANSPARENTE 120ML CON TAPA ESPRAY N28,FRASCO|PET|TRANSPARENTE|120ML|TAPA|ESPRAY|N28,FRASCO|PET|TRANSPARENTE|120ML|TAPA|ESPRAY,N28,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""120ML""]}",0.8571,True,True,True,5125,FRASCO PET TRANSPARENTE 120ML CON TAPA ESPRAY N28,3.7206
5126,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,BAGUETA|VARILLAS|AGITACION|VIDRIO|20CM,VIDRIO,BAGUETA|VARILLAS|AGITACION|20CM,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.2,True,True,True,5126,BAGUETA O VARILLAS DE AGITACION DE VIDRIO 20CM,2.981
5127,CUCHARA CON ESPATULA DE METAL 20CM,CUCHARA CON ESPATULA DE METAL 20CM,CUCHARA|ESPATULA|METAL|20CM,METAL,CUCHARA|ESPATULA|20CM,"{""material"": [""METAL""], ""material_family"": [""METAL""]}",0.25,True,True,True,5127,CUCHARA CON ESPATULA DE METAL 20CM,3.036
5128,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,TUBO|ENSAYO|VIDRIO|TAPA|ROSCA|16|125|PYREX,TUBO|VIDRIO|TAPA|ROSCA,ENSAYO|16|125|PYREX,"{""product_type"": [""TUBO""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5128,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,3.3179
5129,ESPATULA MANGO DE MADERA 20 CM,ESPATULA MANGO DE MADERA 20 CM,ESPATULA|MANGO|MADERA|20|CM,,ESPATULA|MANGO|MADERA|20|CM,{},0.0,True,True,True,5129,ESPATULA MANGO DE MADERA 20 CM,2.7569
5130,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,LUNA|RELOJ|VIDRIO|LABORATORIO|100MM,VIDRIO,LUNA|RELOJ|LABORATORIO|100MM,"{""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.2,True,True,True,5130,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,2.981
5131,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,CEPILLO|LIMPIEZA|TUBO|ENSAYO|13|100MM,TUBO|ENSAYO,CEPILLO|LIMPIEZA|13|100MM,"{""product_type"": [""TUBO""], ""subtype"": [""ENSAYO"", ""TUBO""]}",0.3333,True,True,True,5131,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,3.1328
5132,PLUMON DELGADO INDELEBLE NEGRO,PLUMON DELGADO INDELEBLE NEGRO,PLUMON|DELGADO|INDELEBLE|NEGRO,NEGRO,PLUMON|DELGADO|INDELEBLE,"{""color"": [""NEGRO""]}",0.25,True,True,True,5132,PLUMON DELGADO INDELEBLE NEGRO,3.036
5133,CRIOVIAL C/TAPA PRESION DE 1.5ML NO ESTERIL (TUBO EPPENDORF BOLSA*500UND),CRIOVIAL C/TAPA PRESION DE 1.5ML NO ESTERIL (TUBO EPPENDORF BOLSA*500UND),CRIOVIAL|TAPA|PRESION|5ML|NO|ESTERIL|TUBO|EPPENDORF|BOLSA|500UND,TAPA|5ML|NO|ESTERIL|TUBO,CRIOVIAL|PRESION|EPPENDORF|BOLSA|500UND,"{""product_type"": [""TUBO""], ""accessory"": [""TAPA""], ""feature"": [""ESTERIL"", ""NO""], ""capacity_text"": [""5ML""]}",0.5,True,True,True,5133,CRIOVIAL C/TAPA PRESION DE 1.5ML NO ESTERIL (TUBO EPPENDORF BOLSA*500UND),3.323
5134,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,POTE|CREMERO|VIDRIO|TRANSPARENTE|50GR|TAPA|METALIZADA|LAINA,CREMERO|VIDRIO|TRANSPARENTE|50GR|TAPA|LAINA,POTE|METALIZADA,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""50GR""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5134,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,3.597
5135,FRASCO ROLL-ON VIDRIO AMBAR 10ML C/TAPON Y TAPA,FRASCO ROLL-ON VIDRIO AMBAR 10ML C/TAPON Y TAPA,FRASCO|ROLL|ON|VIDRIO|AMBAR|10ML|TAPON|TAPA,FRASCO|VIDRIO|AMBAR|10ML|TAPA,ROLL|ON|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.625,True,True,True,5135,FRASCO ROLL-ON VIDRIO AMBAR 10ML C/TAPON Y TAPA,3.4595
5136,FRASCO MINI PARA AROMATIZADOR VIDRIO 6ML C/TAPA,FRASCO MINI PARA AROMATIZADOR VIDRIO 6ML C/TAPA,FRASCO|MINI|AROMATIZADOR|VIDRIO|6ML|TAPA,FRASCO|MINI|VIDRIO|6ML|TAPA,AROMATIZADOR,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""MINI""], ""material"": [""VIDRIO""], ""capacity_text"": [""6ML""], ""material_family"": [""VIDRIO""]}",0.8333,True,True,True,5136,FRASCO MINI PARA AROMATIZADOR VIDRIO 6ML C/TAPA,3.6886
5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,TUBO|ENSAYO|TAPA|ROSCA|13|100|SIMPLE,TUBO|TAPA|ROSCA,ENSAYO|13|100|SIMPLE,"{""product_type"": [""TUBO""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""]}",0.4286,True,True,True,5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,3.2375
5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,TUBO|CONICO|TAPA|ROSCA|50ML|NO|ESTERIL,TUBO|CONICO|TAPA|ROSCA|50ML|NO|ESTERIL,,"{""product_type"": [""TUBO""], ""subtype"": [""ROSCA""], ""accessory"": [""TAPA""], ""shape"": [""CONICO""], ""feature"": [""ESTERIL"", ""NO""], ""capacity_text"": [""50ML""]}",1.0,True,True,True,5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,3.873
5139,PAPEL FILTRO RAPIDO X PLIEGO 50*50,PAPEL FILTRO RAPIDO X PLIEGO 50*50,PAPEL|FILTRO|RAPIDO|PLIEGO|50,PAPEL,FILTRO|RAPIDO|PLIEGO|50,"{""material"": [""PAPEL""], ""material_family"": [""PAPEL""]}",0.2,True,True,True,5139,PAPEL FILTRO RAPIDO X PLIEGO 50*50,2.9861
5140,ASA DE SIEMBRA 1 UL/INOCULADOR AZUL (BOLSA 10 UND),ASA DE SIEMBRA 1 UL/INOCULADOR AZUL (BOLSA 10 UND),ASA|SIEMBRA|UL|INOCULADOR|AZUL|BOLSA|10,ASA|AZUL|BOLSA,SIEMBRA|UL|INOCULADOR|10,"{""product_type"": [""BOLSA""], ""accessory"": [""ASA""], ""color"": [""AZUL""]}",0.4286,True,True,True,5140,ASA DE SIEMBRA 1 UL/INOCULADOR AZUL (BOLSA 10 UND),3.2409
5141,LAMINILLA CUBREOBJETO 22*22MM*100UND,LAMINILLA CUBREOBJETO 22*22MM*100UND,LAMINILLA|CUBREOBJETO|22|22MM|100UND,,LAMINILLA|CUBREOBJETO|22|22MM|100UND,{},0.0,True,True,True,5141,LAMINILLA CUBREOBJETO 22*22MM*100UND,2.7569
5142,FRASCO VIDRIO VERDE 5ML C/TAPA Y TAPON N18,FRASCO VIDRIO VERDE 5ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|VERDE|5ML|TAPA|TAPON|N18,FRASCO|VIDRIO|VERDE|5ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""5ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5142,FRASCO VIDRIO VERDE 5ML C/TAPA Y TAPON N18,3.5587
5143,FRASCO VIDRIO VERDE 10ML C/TAPA Y TAPON N18,FRASCO VIDRIO VERDE 10ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|VERDE|10ML|TAPA|TAPON|N18,FRASCO|VIDRIO|VERDE|10ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5143,FRASCO VIDRIO VERDE 10ML C/TAPA Y TAPON N18,3.5587
5144,FRASCO VIDRIO VERDE 15ML C/TAPA Y TAPON N18,FRASCO VIDRIO VERDE 15ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|VERDE|15ML|TAPA|TAPON|N18,FRASCO|VIDRIO|VERDE|15ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""15ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5144,FRASCO VIDRIO VERDE 15ML C/TAPA Y TAPON N18,3.5587
5145,FRASCO VIDRIO VERDE 20ML C/TAPA Y TAPON N18,FRASCO VIDRIO VERDE 20ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|VERDE|20ML|TAPA|TAPON|N18,FRASCO|VIDRIO|VERDE|20ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""20ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5145,FRASCO VIDRIO VERDE 20ML C/TAPA Y TAPON N18,3.5587
5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|VERDE|30ML|TAPA|TAPON|B18,FRASCO|VIDRIO|VERDE|30ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,3.5587
5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|VERDE|50ML|TAPA|TAPON|B18,FRASCO|VIDRIO|VERDE|50ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""VERDE""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,3.5587
5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|TRANSPARENTE|5ML|TAPA|TAPON|B18,FRASCO|VIDRIO|TRANSPARENTE|5ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""5ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,3.5587
5149,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|TRANSPARENTE|10ML|TAPA|TAPON|N18,FRASCO|VIDRIO|TRANSPARENTE|10ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5149,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,3.5587
5150,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|TRANSPARENTE|15ML|TAPA|TAPON|N18,FRASCO|VIDRIO|TRANSPARENTE|15ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""15ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5150,FRASCO VIDRIO TRANSPARENTE 15ML C/TAPA Y TAPON N18,3.5587
5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,FRASCO|VIDRIO|TRANSPARENTE|20ML|TAPA|TAPON|N18,FRASCO|VIDRIO|TRANSPARENTE|20ML|TAPA,TAPON|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""20ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,3.5587
5152,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|5ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|5ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""5ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5152,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,3.5587
5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|10ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|10ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,3.5587
5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|15ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|15ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""15ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,3.5587
5155,FRASCO VIDRIO AMBAR 20ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 20ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|20ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|20ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""20ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5155,FRASCO VIDRIO AMBAR 20ML C/TAPA Y TAPON B18,3.5587
5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|30ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|30ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,3.5587
5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|50ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|50ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,3.5587
5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,FRASCO|VIDRIO|AMBAR|100ML|TAPA|TAPON|B18,FRASCO|VIDRIO|AMBAR|100ML|TAPA,TAPON|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""100ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,3.5587
5159,FRASCO VIDRIO AMBAR 25ML C/TAPA Y TAPON B28,FRASCO VIDRIO AMBAR 25ML C/TAPA Y TAPON B28,FRASCO|VIDRIO|AMBAR|25ML|TAPA|TAPON|B28,FRASCO|VIDRIO|AMBAR|25ML|TAPA,TAPON|B28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""25ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5159,FRASCO VIDRIO AMBAR 25ML C/TAPA Y TAPON B28,3.5587
5160,FRASCO VIDRIO AMBAR PASTILLERO 30ML C/TAPA Y TAPON B28,FRASCO VIDRIO AMBAR PASTILLERO 30ML C/TAPA Y TAPON B28,FRASCO|VIDRIO|AMBAR|PASTILLERO|30ML|TAPA|TAPON|B28,VIDRIO|AMBAR|30ML|TAPA,FRASCO|PASTILLERO|TAPON|B28,"{""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5160,FRASCO VIDRIO AMBAR PASTILLERO 30ML C/TAPA Y TAPON B28,3.323
5161,FRASCO VIDRIO AMBAR 70ML C/TAPA Y TAPON N28,FRASCO VIDRIO AMBAR 70ML C/TAPA Y TAPON N28,FRASCO|VIDRIO|AMBAR|70ML|TAPA|TAPON|N28,FRASCO|VIDRIO|AMBAR|70ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""70ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5161,FRASCO VIDRIO AMBAR 70ML C/TAPA Y TAPON N28,3.5587
5162,FRASCO VIDRIO AMBAR 100ML TAPA Y TAPON N28,FRASCO VIDRIO AMBAR 100ML TAPA Y TAPON N28,FRASCO|VIDRIO|AMBAR|100ML|TAPA|TAPON|N28,FRASCO|VIDRIO|AMBAR|100ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""100ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5162,FRASCO VIDRIO AMBAR 100ML TAPA Y TAPON N28,3.5587
5163,FRASCO VIDRIO AMBAR 120ML TAPA Y TAPON N28,FRASCO VIDRIO AMBAR 120ML TAPA Y TAPON N28,FRASCO|VIDRIO|AMBAR|120ML|TAPA|TAPON|N28,FRASCO|VIDRIO|AMBAR|120ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""120ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5163,FRASCO VIDRIO AMBAR 120ML TAPA Y TAPON N28,3.5587
5164,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA Y TAPON N28,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA Y TAPON N28,FRASCO|VIDRIO|AMBAR|IMPORTADO|250ML|TAPA|TAPON|N28,FRASCO|VIDRIO|AMBAR|IMPORTADO|250ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5164,FRASCO VIDRIO AMBAR IMPORTADO 250ML TAPA Y TAPON N28,3.599
5165,FRASCO VIDRIO AMBAR IMPORTADO 500ML TAPA Y TAPON N28,FRASCO VIDRIO AMBAR IMPORTADO 500ML TAPA Y TAPON N28,FRASCO|VIDRIO|AMBAR|IMPORTADO|500ML|TAPA|TAPON|N28,FRASCO|VIDRIO|AMBAR|IMPORTADO|500ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""500ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5165,FRASCO VIDRIO AMBAR IMPORTADO 500ML TAPA Y TAPON N28,3.599
5166,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,FRASCO|VIDRIO|AMBAR|IMPORTADO|1LT|B28|TAPA|TAPON,FRASCO|VIDRIO|AMBAR|IMPORTADO|TAPA,1LT|B28|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""material_family"": [""VIDRIO""]}",0.625,True,True,True,5166,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,3.4615
5167,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,POTE|CREMERO|VIDRIO|AMBAR|50GR|TAPA|NEGRA|LAINA,CREMERO|VIDRIO|AMBAR|50GR|TAPA|LAINA,POTE|NEGRA,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""50GR""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5167,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,3.5958
5168,POTE CREMERO VIDRIO AMBAR 100GR C/TAPA NEGRA Y LAINA,POTE CREMERO VIDRIO AMBAR 100GR C/TAPA NEGRA Y LAINA,POTE|CREMERO|VIDRIO|AMBAR|100GR|TAPA|NEGRA|LAINA,CREMERO|VIDRIO|AMBAR|100GR|TAPA|LAINA,POTE|NEGRA,"{""product_type"": [""CREMERO""], ""subtype"": [""CREMERO""], ""accessory"": [""LAINA"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""100GR""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5168,POTE CREMERO VIDRIO AMBAR 100GR C/TAPA NEGRA Y LAINA,3.5958
5169,FRASCO VIDRIO TRANSPARENTE 1LT C/TAPA Y TAPON N28,FRASCO VIDRIO TRANSPARENTE 1LT C/TAPA Y TAPON N28,FRASCO|VIDRIO|TRANSPARENTE|1LT|TAPA|TAPON|N28,FRASCO|VIDRIO|TRANSPARENTE|TAPA,1LT|TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""material_family"": [""VIDRIO""]}",0.5714,True,True,True,5169,FRASCO VIDRIO TRANSPARENTE 1LT C/TAPA Y TAPON N28,3.4016
5170,FRASCO VIDRIO TRANSPARENTE 500ML C/TAPA Y TAPON N28,FRASCO VIDRIO TRANSPARENTE 500ML C/TAPA Y TAPON N28,FRASCO|VIDRIO|TRANSPARENTE|500ML|TAPA|TAPON|N28,FRASCO|VIDRIO|TRANSPARENTE|500ML|TAPA,TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""500ML""], ""material_family"": [""VIDRIO""]}",0.7143,True,True,True,5170,FRASCO VIDRIO TRANSPARENTE 500ML C/TAPA Y TAPON N28,3.5587
